month,sightings,id
1946-06-30T00:00:00,4.0,775
1946-03-31T00:00:00,1.0,776
1946-02-28T00:00:00,1.0,777
1946-01-31T00:00:00,1.0,778
1945-12-31T00:00:00,1.0,779
1945-08-31T00:00:00,2.0,780
1945-07-31T00:00:00,2.0,781
1945-06-30T00:00:00,6.0,782
1945-05-31T00:00:00,1.0,783
1945-04-30T00:00:00,1.0,784
1945-01-31T00:00:00,1.0,785
1944-09-30T00:00:00,1.0,786
1944-08-31T00:00:00,1.0,787
1944-07-31T00:00:00,2.0,788
1944-06-30T00:00:00,4.0,789
1944-04-30T00:00:00,2.0,790
1944-01-31T00:00:00,3.0,791
1943-10-31T00:00:00,1.0,792
1943-09-30T00:00:00,1.0,793
1943-08-31T00:00:00,3.0,794
1943-06-30T00:00:00,3.0,795
1943-04-30T00:00:00,1.0,796
1943-01-31T00:00:00,1.0,797
1942-11-30T00:00:00,1.0,798
1942-07-31T00:00:00,1.0,799
1942-06-30T00:00:00,1.0,800
1942-02-28T00:00:00,2.0,801
1941-07-31T00:00:00,1.0,802
1941-06-30T00:00:00,2.0,803
1939-07-31T00:00:00,1.0,804
1939-06-30T00:00:00,2.0,805
1937-08-31T00:00:00,1.0,806
1937-06-30T00:00:00,1.0,807
1936-10-31T00:00:00,1.0,808
1936-09-30T00:00:00,1.0,809
1936-07-31T00:00:00,1.0,810
1935-08-31T00:00:00,1.0,811
1935-06-30T00:00:00,1.0,812
1934-09-30T00:00:00,1.0,813
1933-04-30T00:00:00,1.0,814
1931-06-30T00:00:00,1.0,815
1931-02-28T00:00:00,1.0,816
1930-06-30T00:00:00,2.0,817
1929-07-31T00:00:00,1.0,818
1925-12-31T00:00:00,1.0,819
1922-12-31T00:00:00,1.0,820
1920-06-30T00:00:00,2.0,821
1917-10-31T00:00:00,1.0,822
1916-04-30T00:00:00,1.0,823
1914-09-30T00:00:00,1.0,824
1910-06-30T00:00:00,1.0,825
1910-05-31T00:00:00,1.0,826
1910-01-31T00:00:00,1.0,827
1906-11-30T00:00:00,1.0,828
1905-07-31T00:00:00,1.0,829
1905-06-30T00:00:00,1.0,830
1899-12-31T00:00:00,1.0,831
1899-06-30T00:00:00,1.0,832
1897-04-30T00:00:00,2.0,833
1896-06-30T00:00:00,1.0,834
1886-10-31T00:00:00,1.0,835
1880-12-31T00:00:00,1.0,836
1871-06-30T00:00:00,1.0,837
1865-06-30T00:00:00,1.0,838
1864-05-31T00:00:00,1.0,839
1861-03-31T00:00:00,1.0,840
1860-08-31T00:00:00,1.0,841
1830-06-30T00:00:00,1.0,842
1800-04-30T00:00:00,1.0,843
1790-06-30T00:00:00,1.0,844
1762-12-31T00:00:00,1.0,845
1561-04-30T00:00:00,1.0,846
1417-03-31T00:00:00,1.0,847
1400-06-30T00:00:00,1.0,848
